id,target_text,whisper_text,wer,substitutions,deletions,insertions,hits,audio_duration_s,latency_s,is_success,error
common_voice_en_24988318-common_voice_en_24988361,"Partly based on sci.math posting by Bill Taylor, used by permission.","Partly based on CyMath posting by Bill Taylor, used by permission.",0.166667,1,1,0,10,3.8453,0.0000,True,
common_voice_en_24989570-common_voice_en_24989571,York is served by the Toronto Transit Commission's buses and subway system.,York is served by the Toronto Transit Commission's buses and subway system.,0.000000,0,0,0,13,4.7680,0.0000,True,
common_voice_en_24989570-common_voice_en_24989573,York is served by the Toronto Transit Commission's buses and subway system.,York is served by the Toronto Transit Commission's buses and subway system.,0.000000,0,0,0,13,4.7680,0.0000,True,
common_voice_en_25014861-common_voice_en_25014862,The resulting wave interference pattern is the basis of diffraction analysis.,The resulting wave interference pattern is the basis of diffraction analysis.,0.000000,0,0,0,11,3.8720,0.0000,True,
common_voice_en_25014861-common_voice_en_25014863,The resulting wave interference pattern is the basis of diffraction analysis.,The resulting wave interference pattern is the basis of diffraction analysis.,0.000000,0,0,0,11,3.8720,0.0000,True,
common_voice_en_25024571-common_voice_en_25024570,The practitioners then placed their hands through holes in the screen.,The practitioners then placed their hands through holes in the screen.,0.000000,0,0,0,11,3.6347,0.0000,True,
common_voice_en_25024571-common_voice_en_25024574,The practitioners then placed their hands through holes in the screen.,The practitioners then placed their hands through holes in the screen.,0.000000,0,0,0,11,3.6347,0.0000,True,
common_voice_en_25035745-common_voice_en_25035744,"This was not always so, even after the forgery was debunked.",This was not always so. Even after the forgery was debunked.,0.000000,0,0,0,11,6.2347,0.0000,True,
common_voice_en_25035745-common_voice_en_25035747,"This was not always so, even after the forgery was debunked.","This was not always so, even after the forgery was debunked.",0.000000,0,0,0,11,6.2347,0.0000,True,
common_voice_en_25127181-common_voice_en_25127184,Natalia is part of the San Antonio Metropolitan Statistical Area.,Natalia is part of the San Antonio Metropolitan Statistical Area.,0.000000,0,0,0,10,4.7147,0.0000,True,
common_voice_en_25186585-common_voice_en_25186583,Saint Johns County is included in the Jacksonville Metropolitan Statistical Area.,St. Johns County is included in the Jacksonville metropolitan statistical area.,0.000000,0,0,0,11,4.8640,0.0000,True,
common_voice_en_25186585-common_voice_en_25186586,Saint Johns County is included in the Jacksonville Metropolitan Statistical Area.,St. Johns County is included in the Jacksonville metropolitan statistical area.,0.000000,0,0,0,11,4.8640,0.0000,True,
common_voice_en_25190404-common_voice_en_25190406,"You just frame them, give them circumstances, and that character will happen.","You just frame them, give them circumstances, and that character will happen.",0.000000,0,0,0,12,4.3680,0.0000,True,
common_voice_en_25190404-common_voice_en_25190411,"You just frame them, give them circumstances, and that character will happen.","You just frame them, give them circumstances, and that character will happen.",0.000000,0,0,0,12,4.3680,0.0000,True,
common_voice_en_25200065-common_voice_en_25200064,"At the beginning, a short descriptive scene is displayed.","At the beginning, a short descriptive scene is displayed.",0.000000,0,0,0,9,3.7600,0.0000,True,
common_voice_en_25204047-common_voice_en_25204042,A second branch of the Burlington Route later also came through.,A second branch of the Burlington Route Leader also came through.,0.090909,1,0,0,10,4.0527,0.0000,True,
common_voice_en_25204047-common_voice_en_25204043,A second branch of the Burlington Route later also came through.,A second branch of the Burlington Route Leader also came through.,0.090909,1,0,0,10,4.0527,0.0000,True,
common_voice_en_25216968-common_voice_en_25216966,It is operated by Southern and lies on the East Coastway Line.,It is operated by Southern and lies on the East Coastway Line.,0.000000,0,0,0,12,4.2613,0.0000,True,
common_voice_en_25257658-common_voice_en_25257662,Frazier considered public education a priority during his first term.,Fraser considered public education a priority during his first term.,0.100000,1,0,0,9,4.8699,0.0000,True,
common_voice_en_25257658-common_voice_en_25257664,Frazier considered public education a priority during his first term.,Fraser considered public education a priority during his first term.,0.100000,1,0,0,9,4.8699,0.0000,True,
common_voice_en_25271639-common_voice_en_25271640,"After his firing, Walker returned to the Cardinals as a hitting instructor.","After his firing, Walker returned to the Cardinals as a hitting instructor.",0.000000,0,0,0,12,4.2293,0.0000,True,
common_voice_en_25271639-common_voice_en_25271686,"After his firing, Walker returned to the Cardinals as a hitting instructor.","After his firing, Walker returned to the Cardinals as a hitting instructor.",0.000000,0,0,0,12,4.2293,0.0000,True,
common_voice_en_25282242-common_voice_en_25282245,"Unlike the first novel, the book does not revolve around any specific historical events.","Unlike the first novel, the book does not resolve around any specific historical events.",0.071429,1,0,0,13,5.4705,0.0000,True,
common_voice_en_25313898-common_voice_en_25313899,"As technology progressed, it became clear that the default skybox had severe disadvantages.","As technology progressed, it became clear that the default skybox had severe disadvantages.",0.000000,0,0,0,13,6.2560,0.0000,True,
common_voice_en_25313898-common_voice_en_25313900,"As technology progressed, it became clear that the default skybox had severe disadvantages.","As technology progressed, it became clear that the default skybox had severe disadvantages.",0.000000,0,0,0,13,6.2560,0.0000,True,
common_voice_en_25319086-common_voice_en_25319084,Luciana Aymar is the only player that has participated and won those four medals.,Luciana Aymer is the only player that has participated and won those four medals.,0.071429,1,0,0,13,5.8187,0.0000,True,
common_voice_en_25319086-common_voice_en_25319087,Luciana Aymar is the only player that has participated and won those four medals.,Lucyana Aymar is the only player that has participated and won those four medals.,0.071429,1,0,0,13,5.8187,0.0000,True,
common_voice_en_25346256-common_voice_en_25346259,Henry's return to the throne lasted less than six months.,Henry's return to the throne lasted less than six months.,0.000000,0,0,0,11,4.8968,0.0000,True,
common_voice_en_25347734-common_voice_en_25347732,"However, the bowl was not financially viable, and folded after its second year.","However, the bull was not financially viable and folded after its second year.",0.076923,1,0,0,12,5.0347,0.0000,True,
common_voice_en_25347734-common_voice_en_25347736,"However, the bowl was not financially viable, and folded after its second year.","However, the bull was not financially viable and folded after its second year.",0.076923,1,0,0,12,5.0347,0.0000,True,
common_voice_en_25428174-common_voice_en_25428168,"Over the years, Hale has made numerous appearances with the Citizens'.","Over the years, Hale has made numerous appearances with the citizens.",0.000000,0,0,0,11,4.0320,0.0000,True,
common_voice_en_25428174-common_voice_en_25428180,"Over the years, Hale has made numerous appearances with the Citizens'.","Over the years, Hale has made numerous appearances with the citizens.",0.000000,0,0,0,11,4.0320,0.0000,True,
common_voice_en_25563964-common_voice_en_25563960,He also purchased land to further his orange and grape growing capacity.,He also purchased land to further his orange and grape growing capacity.,0.000000,0,0,0,12,3.9680,0.0000,True,
common_voice_en_25563964-common_voice_en_25564015,He also purchased land to further his orange and grape growing capacity.,He also purchased land to further his orange and grape growing capacity.,0.000000,0,0,0,12,3.9680,0.0000,True,
common_voice_en_25568854-common_voice_en_25568851,There are thousands of fishing guides but some are better than others.,"There are thousands of fishing guides, but some are better than others.",0.000000,0,0,0,12,3.5200,0.0000,True,
common_voice_en_25568854-common_voice_en_25568855,There are thousands of fishing guides but some are better than others.,"There are thousands of fishing guides, but some are better than others.",0.000000,0,0,0,12,3.5200,0.0000,True,
common_voice_en_25572984-common_voice_en_25572982,Many of the buildings were refurbished and improved runway lights were installed.,Many of the buildings were refurbished and improved. Runway lights were installed.,0.000000,0,0,0,12,4.2042,0.0000,True,
common_voice_en_25626822-common_voice_en_25626825,"On activation, it would have deployed to Europe from bases in the United States.","On activation, it would have deployed to Europe from bases in the United States.",0.000000,0,0,0,14,7.1093,0.0000,True,
common_voice_en_25662916-common_voice_en_25662913,All three of these areas are affected by seasonal closures for wildlife.,All three of these areas are affected by seasonal closures for wildlife.,0.000000,0,0,0,12,4.0071,0.0000,True,
common_voice_en_25662916-common_voice_en_25663069,All three of these areas are affected by seasonal closures for wildlife.,All three of these areas are affected by seasonal closures for wildlife.,0.000000,0,0,0,12,4.0071,0.0000,True,
common_voice_en_25693607-common_voice_en_25693608,Eleven nations participated in the experiments.,Eleven nations participated in the experiments.,0.000000,0,0,0,6,4.3840,0.0000,True,
common_voice_en_25693607-common_voice_en_25693609,Eleven nations participated in the experiments.,Eleven nations participated in the experiments.,0.000000,0,0,0,6,4.3840,0.0000,True,
common_voice_en_25694807-common_voice_en_25694816,It is on display at the North Downs Museum in Bangor Castle.,It is on display at the North Downs Museum in Bangor Castle.,0.000000,0,0,0,12,4.8160,0.0000,True,
